service_id,date,exception_type
13545755,20210916,1
13545755,20210917,1
13545755,20210921,1
13545755,20210922,1
13545755,20210923,1
13545752,20210419,1
13545752,20210426,1
13545752,20210503,1
13545752,20210510,1
13545752,20210514,1
13545752,20210517,1
13545752,20210525,1
13545752,20210531,1
13545751,20210502,1
13545751,20210509,1
13545751,20210524,1
13545751,20210715,1
13545757,20210803,1
13545757,20210804,1
13545757,20210805,1
13545757,20210806,1
13545757,20210810,1
13545757,20210811,1
13545757,20210812,1
13545757,20210813,1
13545757,20210817,1
13545757,20210818,1
13545757,20210819,1
13545757,20210820,1
13545757,20210824,1
13545757,20210825,1
13545757,20210826,1
13545757,20210827,1
13545757,20210831,1
13545757,20210901,1
